time	V(n009)	V(n010)	Ic(Q5)	Ic(Q6)	Ic(Q11)	Ic(Q12)
3.255178571426937e-03	2.587075e+01	1.515615e+01	-4.117114e-03	4.591878e-03	-4.554048e-03	4.189434e-03
3.260521428569808e-03	2.585335e+01	1.515580e+01	-4.119063e-03	4.590140e-03	-4.554048e-03	4.189414e-03
3.265864285712680e-03	2.582394e+01	1.515526e+01	-4.121490e-03	4.587947e-03	-4.554048e-03	4.189389e-03
3.271207142855552e-03	2.578252e+01	1.515452e+01	-4.124397e-03	4.585301e-03	-4.554048e-03	4.189361e-03
3.276549999998424e-03	2.572909e+01	1.515358e+01	-4.127782e-03	4.582201e-03	-4.554049e-03	4.189328e-03
3.281121428569865e-03	2.567375e+01	1.515262e+01	-4.131046e-03	4.579191e-03	-4.554049e-03	4.189298e-03
3.285692857141306e-03	2.560979e+01	1.515156e+01	-4.134635e-03	4.575865e-03	-4.554049e-03	4.189267e-03
3.290264285712747e-03	2.553719e+01	1.515038e+01	-4.138549e-03	4.572223e-03	-4.554049e-03	4.189234e-03
3.294835714284188e-03	2.545597e+01	1.514909e+01	-4.142788e-03	4.568264e-03	-4.554049e-03	4.189200e-03
3.299407142855629e-03	2.536612e+01	1.514769e+01	-4.147351e-03	4.563989e-03	-4.554049e-03	4.189164e-03
3.303978571427070e-03	2.526764e+01	1.514618e+01	-4.152240e-03	4.559398e-03	-4.554049e-03	4.189128e-03
3.308549999998511e-03	2.516053e+01	1.514456e+01	-4.157453e-03	4.554490e-03	-4.554050e-03	4.189090e-03
3.312678571427094e-03	2.505651e+01	1.514302e+01	-4.162428e-03	4.549795e-03	-4.554050e-03	4.189056e-03
3.316807142855677e-03	2.494588e+01	1.514142e+01	-4.167645e-03	4.544863e-03	-4.554050e-03	4.189021e-03
3.320935714284259e-03	2.482867e+01	1.513976e+01	-4.173103e-03	4.539695e-03	-4.554050e-03	4.188987e-03
3.325064285712842e-03	2.470485e+01	1.513804e+01	-4.178802e-03	4.534291e-03	-4.554051e-03	4.188952e-03
3.329192857141425e-03	2.457444e+01	1.513626e+01	-4.184744e-03	4.528650e-03	-4.554051e-03	4.188917e-03
3.333321428570007e-03	2.443743e+01	1.513442e+01	-4.190927e-03	4.522772e-03	-4.554051e-03	4.188883e-03
3.337449999998590e-03	2.429383e+01	1.513252e+01	-4.197352e-03	4.516658e-03	-4.554052e-03	4.188848e-03
3.341392857141458e-03	2.415077e+01	1.513066e+01	-4.203703e-03	4.510610e-03	-4.554052e-03	4.188815e-03
3.345335714284326e-03	2.400231e+01	1.512876e+01	-4.210250e-03	4.504371e-03	-4.554053e-03	4.188783e-03
3.349278571427194e-03	2.384843e+01	1.512682e+01	-4.216995e-03	4.497942e-03	-4.554053e-03	4.188750e-03
3.353221428570062e-03	2.368915e+01	1.512485e+01	-4.223936e-03	4.491322e-03	-4.554054e-03	4.188719e-03
3.357164285712930e-03	2.352447e+01	1.512283e+01	-4.231074e-03	4.484512e-03	-4.554054e-03	4.188687e-03
3.361107142855798e-03	2.335437e+01	1.512077e+01	-4.238410e-03	4.477512e-03	-4.554055e-03	4.188656e-03
3.365049999998666e-03	2.317887e+01	1.511867e+01	-4.245942e-03	4.470322e-03	-4.554056e-03	4.188626e-03
3.367035714284386e-03	2.308866e+01	1.511760e+01	-4.249801e-03	4.466637e-03	-4.554056e-03	4.188610e-03
3.369021428570105e-03	2.299722e+01	1.511653e+01	-4.253706e-03	4.462910e-03	-4.554056e-03	4.188595e-03
3.371007142855825e-03	2.290455e+01	1.511544e+01	-4.257655e-03	4.459140e-03	-4.554056e-03	4.188580e-03
3.372992857141544e-03	2.281065e+01	1.511435e+01	-4.261649e-03	4.455328e-03	-4.554057e-03	4.188566e-03
3.374978571427264e-03	2.271553e+01	1.511324e+01	-4.265687e-03	4.451473e-03	-4.554057e-03	4.188551e-03
3.376964285712984e-03	2.261917e+01	1.511213e+01	-4.269771e-03	4.447575e-03	-4.554058e-03	4.188536e-03
3.378949999998704e-03	2.252159e+01	1.511101e+01	-4.273898e-03	4.443635e-03	-4.554058e-03	4.188522e-03
3.382678571427285e-03	2.233499e+01	1.510889e+01	-4.281772e-03	4.436120e-03	-4.554059e-03	4.188495e-03
3.386407142855867e-03	2.214463e+01	1.510673e+01	-4.289782e-03	4.428477e-03	-4.554060e-03	4.188469e-03
3.390135714284449e-03	2.195049e+01	1.510454e+01	-4.297928e-03	4.420705e-03	-4.554062e-03	4.188443e-03
3.393864285713030e-03	2.175259e+01	1.510233e+01	-4.306211e-03	4.412805e-03	-4.554063e-03	4.188418e-03
3.397592857141612e-03	2.155092e+01	1.510009e+01	-4.314631e-03	4.404776e-03	-4.554064e-03	4.188393e-03
3.401321428570193e-03	2.134549e+01	1.509781e+01	-4.323188e-03	4.396619e-03	-4.554065e-03	4.188369e-03
3.405049999998775e-03	2.113628e+01	1.509551e+01	-4.331881e-03	4.388334e-03	-4.554067e-03	4.188346e-03
3.408721428570214e-03	2.092697e+01	1.509322e+01	-4.340561e-03	4.380065e-03	-4.554068e-03	4.188323e-03
3.412392857141652e-03	2.071480e+01	1.509090e+01	-4.349343e-03	4.371702e-03	-4.554070e-03	4.188301e-03
3.416064285713091e-03	2.049976e+01	1.508855e+01	-4.358228e-03	4.363245e-03	-4.554072e-03	4.188279e-03
3.419735714284530e-03	2.028186e+01	1.508617e+01	-4.367215e-03	4.354693e-03	-4.554074e-03	4.188259e-03
3.423407142855968e-03	2.006110e+01	1.508376e+01	-4.376305e-03	4.346048e-03	-4.554077e-03	4.188238e-03
3.427078571427407e-03	1.983747e+01	1.508133e+01	-4.385497e-03	4.337308e-03	-4.554079e-03	4.188219e-03
3.430749999998845e-03	1.961098e+01	1.507887e+01	-4.394792e-03	4.328474e-03	-4.554082e-03	4.188200e-03
3.434507142855999e-03	1.937664e+01	1.507632e+01	-4.404395e-03	4.319352e-03	-4.554085e-03	4.188181e-03
3.438264285713151e-03	1.914020e+01	1.507374e+01	-4.414070e-03	4.310167e-03	-4.554089e-03	4.188162e-03
3.442021428570305e-03	1.890168e+01	1.507113e+01	-4.423817e-03	4.300917e-03	-4.554092e-03	4.188145e-03
3.445778571427458e-03	1.866107e+01	1.506850e+01	-4.433637e-03	4.291604e-03	-4.554096e-03	4.188128e-03
3.449535714284611e-03	1.841837e+01	1.506584e+01	-4.443529e-03	4.282226e-03	-4.554101e-03	4.188112e-03
3.453292857141764e-03	1.817358e+01	1.506315e+01	-4.453494e-03	4.272785e-03	-4.554106e-03	4.188096e-03
3.457049999998917e-03	1.792670e+01	1.506043e+01	-4.463530e-03	4.263280e-03	-4.554111e-03	4.188081e-03
3.460521428570355e-03	1.769720e+01	1.505789e+01	-4.472850e-03	4.254459e-03	-4.554116e-03	4.188068e-03
3.463992857141793e-03	1.746671e+01	1.505533e+01	-4.482200e-03	4.245613e-03	-4.554122e-03	4.188056e-03
3.467464285713231e-03	1.723524e+01	1.505276e+01	-4.491580e-03	4.236744e-03	-4.554128e-03	4.188044e-03
3.470935714284670e-03	1.700277e+01	1.505017e+01	-4.500991e-03	4.227850e-03	-4.554135e-03	4.188032e-03
3.474407142856108e-03	1.676932e+01	1.504756e+01	-4.510432e-03	4.218932e-03	-4.554142e-03	4.188022e-03
3.477878571427546e-03	1.653488e+01	1.504493e+01	-4.519903e-03	4.209991e-03	-4.554150e-03	4.188012e-03
3.481349999998984e-03	1.629946e+01	1.504229e+01	-4.529405e-03	4.201025e-03	-4.554158e-03	4.188003e-03
3.484021428570420e-03	1.611796e+01	1.504025e+01	-4.536724e-03	4.194122e-03	-4.554164e-03	4.187996e-03
3.486692857141855e-03	1.593629e+01	1.503820e+01	-4.544045e-03	4.187221e-03	-4.554171e-03	4.187989e-03
3.489364285713291e-03	1.575444e+01	1.503615e+01	-4.551367e-03	4.180321e-03	-4.554178e-03	4.187983e-03
3.492035714284727e-03	1.557242e+01	1.503410e+01	-4.558691e-03	4.173422e-03	-4.554186e-03	4.187977e-03
3.494707142856163e-03	1.539022e+01	1.503205e+01	-4.566016e-03	4.166525e-03	-4.554193e-03	4.187972e-03
3.497378571427599e-03	1.520785e+01	1.502999e+01	-4.573343e-03	4.159630e-03	-4.554202e-03	4.187967e-03
3.500049999999035e-03	1.502530e+01	1.502793e+01	-4.580672e-03	4.152736e-03	-4.554210e-03	4.187962e-03
3.504278571427618e-03	1.473607e+01	1.502466e+01	-4.592272e-03	4.141829e-03	-4.554224e-03	4.187955e-03
3.508507142856201e-03	1.444756e+01	1.502142e+01	-4.603830e-03	4.130971e-03	-4.554239e-03	4.187948e-03
3.512735714284784e-03	1.415976e+01	1.501820e+01	-4.615346e-03	4.120161e-03	-4.554254e-03	4.187942e-03
3.516964285713367e-03	1.387268e+01	1.501500e+01	-4.626818e-03	4.109399e-03	-4.554271e-03	4.187937e-03
3.521192857141950e-03	1.358632e+01	1.501182e+01	-4.638248e-03	4.098685e-03	-4.554288e-03	4.187932e-03
3.525421428570533e-03	1.330067e+01	1.500866e+01	-4.649635e-03	4.088019e-03	-4.554305e-03	4.187928e-03
3.529649999999116e-03	1.301574e+01	1.500553e+01	-4.660979e-03	4.077401e-03	-4.554324e-03	4.187925e-03
3.533592857141984e-03	1.275141e+01	1.500264e+01	-4.671490e-03	4.067571e-03	-4.554341e-03	4.187922e-03
3.537535714284852e-03	1.248888e+01	1.499979e+01	-4.681917e-03	4.057828e-03	-4.554359e-03	4.187919e-03
3.541478571427720e-03	1.222815e+01	1.499698e+01	-4.692260e-03	4.048172e-03	-4.554378e-03	4.187916e-03
3.545421428570587e-03	1.196921e+01	1.499421e+01	-4.702518e-03	4.038603e-03	-4.554397e-03	4.187914e-03
3.549364285713455e-03	1.171208e+01	1.499148e+01	-4.712692e-03	4.029122e-03	-4.554416e-03	4.187912e-03
3.553307142856323e-03	1.145675e+01	1.498878e+01	-4.722782e-03	4.019727e-03	-4.554436e-03	4.187910e-03
3.557249999999191e-03	1.120322e+01	1.498612e+01	-4.732788e-03	4.010419e-03	-4.554456e-03	4.187908e-03
3.560835714284916e-03	1.097477e+01	1.498374e+01	-4.741792e-03	4.002051e-03	-4.554475e-03	4.187907e-03
3.564421428570639e-03	1.074868e+01	1.498139e+01	-4.750692e-03	3.993789e-03	-4.554494e-03	4.187905e-03
3.568007142856364e-03	1.052494e+01	1.497909e+01	-4.759488e-03	3.985631e-03	-4.554513e-03	4.187904e-03
3.571592857142088e-03	1.030356e+01	1.497681e+01	-4.768181e-03	3.977579e-03	-4.554532e-03	4.187903e-03
3.575178571427812e-03	1.008453e+01	1.497457e+01	-4.776770e-03	3.969633e-03	-4.554552e-03	4.187902e-03
3.578764285713536e-03	9.867861e+00	1.497237e+01	-4.785255e-03	3.961791e-03	-4.554572e-03	4.187901e-03
3.582349999999260e-03	9.653544e+00	1.497020e+01	-4.793636e-03	3.954055e-03	-4.554592e-03	4.187900e-03
3.583749999999264e-03	9.570718e+00	1.496936e+01	-4.796872e-03	3.951072e-03	-4.554600e-03	4.187900e-03
3.587278571427845e-03	9.363615e+00	1.496728e+01	-4.804955e-03	3.943625e-03	-4.554619e-03	4.187899e-03
3.590807142856426e-03	9.159575e+00	1.496523e+01	-4.812907e-03	3.936311e-03	-4.554639e-03	4.187898e-03
3.594335714285007e-03	8.958596e+00	1.496321e+01	-4.820729e-03	3.929130e-03	-4.554659e-03	4.187898e-03
3.597864285713588e-03	8.760679e+00	1.496123e+01	-4.828420e-03	3.922082e-03	-4.554679e-03	4.187897e-03
3.601392857142169e-03	8.565824e+00	1.495928e+01	-4.835980e-03	3.915166e-03	-4.554700e-03	4.187896e-03
3.604921428570750e-03	8.374031e+00	1.495737e+01	-4.843410e-03	3.908383e-03	-4.554720e-03	4.187896e-03
3.608449999999331e-03	8.185299e+00	1.495549e+01	-4.850708e-03	3.901732e-03	-4.554740e-03	4.187895e-03
3.611992857142198e-03	7.999251e+00	1.495364e+01	-4.857891e-03	3.895202e-03	-4.554761e-03	4.187895e-03
3.615535714285065e-03	7.816958e+00	1.495183e+01	-4.864916e-03	3.888834e-03	-4.554781e-03	4.187895e-03
3.619078571427932e-03	7.638421e+00	1.495005e+01	-4.871784e-03	3.882625e-03	-4.554801e-03	4.187895e-03
3.622621428570799e-03	7.463640e+00	1.494831e+01	-4.878495e-03	3.876578e-03	-4.554821e-03	4.187894e-03
3.626164285713665e-03	7.292615e+00	1.494661e+01	-4.885049e-03	3.870691e-03	-4.554842e-03	4.187894e-03
3.629707142856532e-03	7.125345e+00	1.494494e+01	-4.891445e-03	3.864965e-03	-4.554861e-03	4.187894e-03
3.633249999999399e-03	6.961832e+00	1.494331e+01	-4.897684e-03	3.859400e-03	-4.554881e-03	4.187893e-03
3.636778571427980e-03	6.803043e+00	1.494173e+01	-4.903729e-03	3.854031e-03	-4.554901e-03	4.187893e-03
3.640307142856561e-03	6.648562e+00	1.494018e+01	-4.909597e-03	3.848846e-03	-4.554920e-03	4.187893e-03
3.643835714285143e-03	6.498386e+00	1.493867e+01	-4.915287e-03	3.843844e-03	-4.554939e-03	4.187892e-03
3.647364285713723e-03	6.352516e+00	1.493721e+01	-4.920800e-03	3.839025e-03	-4.554958e-03	4.187892e-03
3.650892857142304e-03	6.210952e+00	1.493578e+01	-4.926135e-03	3.834391e-03	-4.554977e-03	4.187892e-03
3.654421428570886e-03	6.073694e+00	1.493440e+01	-4.931293e-03	3.829940e-03	-4.554995e-03	4.187892e-03
3.657949999999467e-03	5.940743e+00	1.493306e+01	-4.936274e-03	3.825672e-03	-4.555013e-03	4.187892e-03
3.661392857142333e-03	5.815456e+00	1.493179e+01	-4.940952e-03	3.821698e-03	-4.555030e-03	4.187892e-03
3.664835714285200e-03	5.694727e+00	1.493056e+01	-4.945445e-03	3.817917e-03	-4.555046e-03	4.187891e-03
3.668278571428066e-03	5.578558e+00	1.492938e+01	-4.949753e-03	3.814330e-03	-4.555062e-03	4.187891e-03
3.671721428570933e-03	5.466947e+00	1.492824e+01	-4.953876e-03	3.810937e-03	-4.555077e-03	4.187891e-03
3.675164285713799e-03	5.359896e+00	1.492714e+01	-4.957814e-03	3.807738e-03	-4.555092e-03	4.187891e-03
3.678607142856666e-03	5.257403e+00	1.492609e+01	-4.961567e-03	3.804733e-03	-4.555106e-03	4.187891e-03
3.682049999999533e-03	5.159470e+00	1.492508e+01	-4.965134e-03	3.801921e-03	-4.555119e-03	4.187891e-03
3.686149999999544e-03	5.049221e+00	1.492395e+01	-4.969127e-03	3.798842e-03	-4.555135e-03	4.187891e-03
3.689364285713838e-03	4.967480e+00	1.492310e+01	-4.972069e-03	3.796628e-03	-4.555146e-03	4.187891e-03
3.692578571428133e-03	4.890056e+00	1.492230e+01	-4.974838e-03	3.794594e-03	-4.555156e-03	4.187891e-03
3.695792857142427e-03	4.816947e+00	1.492155e+01	-4.977434e-03	3.792738e-03	-4.555166e-03	4.187891e-03
3.699007142856722e-03	4.748153e+00	1.492084e+01	-4.979858e-03	3.791062e-03	-4.555175e-03	4.187891e-03
3.702221428571016e-03	4.683676e+00	1.492017e+01	-4.982109e-03	3.789565e-03	-4.555184e-03	4.187891e-03
3.705435714285311e-03	4.623515e+00	1.491955e+01	-4.984188e-03	3.788247e-03	-4.555191e-03	4.187891e-03
3.708649999999605e-03	4.567669e+00	1.491897e+01	-4.986094e-03	3.787108e-03	-4.555198e-03	4.187890e-03
3.710678571428182e-03	4.534737e+00	1.491863e+01	-4.987206e-03	3.786483e-03	-4.555202e-03	4.187890e-03
3.712707142856759e-03	4.503553e+00	1.491831e+01	-4.988247e-03	3.785926e-03	-4.555205e-03	4.187890e-03
3.714735714285336e-03	4.474117e+00	1.491801e+01	-4.989217e-03	3.785436e-03	-4.555209e-03	4.187890e-03
3.716764285713913e-03	4.446429e+00	1.491773e+01	-4.990116e-03	3.785013e-03	-4.555211e-03	4.187890e-03
3.718792857142490e-03	4.420488e+00	1.491746e+01	-4.990945e-03	3.784657e-03	-4.555214e-03	4.187890e-03
3.720821428571067e-03	4.396294e+00	1.491722e+01	-4.991703e-03	3.784369e-03	-4.555216e-03	4.187890e-03
3.722849999999644e-03	4.373848e+00	1.491699e+01	-4.992391e-03	3.784148e-03	-4.555218e-03	4.187890e-03
3.724635714285364e-03	4.355541e+00	1.491681e+01	-4.992937e-03	3.784007e-03	-4.555220e-03	4.187890e-03
3.726421428571082e-03	4.338521e+00	1.491664e+01	-4.993428e-03	3.783908e-03	-4.555221e-03	4.187890e-03
3.728207142856802e-03	4.322789e+00	1.491648e+01	-4.993864e-03	3.783853e-03	-4.555223e-03	4.187890e-03
3.729992857142521e-03	4.308345e+00	1.491634e+01	-4.994245e-03	3.783841e-03	-4.555223e-03	4.187890e-03
3.731778571428240e-03	4.295190e+00	1.491621e+01	-4.994570e-03	3.783873e-03	-4.555224e-03	4.187890e-03
3.733564285713959e-03	4.283322e+00	1.491609e+01	-4.994840e-03	3.783948e-03	-4.555224e-03	4.187890e-03
3.735349999999678e-03	4.272742e+00	1.491599e+01	-4.995054e-03	3.784066e-03	-4.555224e-03	4.187890e-03
3.736978571428254e-03	4.264155e+00	1.491591e+01	-4.995201e-03	3.784204e-03	-4.555225e-03	4.187890e-03
3.738607142856830e-03	4.256543e+00	1.491584e+01	-4.995303e-03	3.784374e-03	-4.555225e-03	4.187890e-03
3.740235714285406e-03	4.249908e+00	1.491578e+01	-4.995357e-03	3.784576e-03	-4.555224e-03	4.187890e-03
3.741864285713982e-03	4.244248e+00	1.491573e+01	-4.995366e-03	3.784810e-03	-4.555224e-03	4.187890e-03
3.743492857142558e-03	4.239564e+00	1.491569e+01	-4.995328e-03	3.785076e-03	-4.555223e-03	4.187890e-03
3.745121428571134e-03	4.235856e+00	1.491567e+01	-4.995245e-03	3.785374e-03	-4.555222e-03	4.187890e-03
3.746749999999710e-03	4.233123e+00	1.491565e+01	-4.995115e-03	3.785704e-03	-4.555221e-03	4.187890e-03
3.748578571428286e-03	4.231127e+00	1.491564e+01	-4.994914e-03	3.786112e-03	-4.555219e-03	4.187890e-03
3.750407142856862e-03	4.230360e+00	1.491565e+01	-4.994655e-03	3.786572e-03	-4.555218e-03	4.187890e-03
3.752235714285439e-03	4.230824e+00	1.491567e+01	-4.994338e-03	3.787084e-03	-4.555216e-03	4.187890e-03
3.754064285714015e-03	4.232517e+00	1.491570e+01	-4.993962e-03	3.787647e-03	-4.555214e-03	4.187890e-03
3.755892857142592e-03	4.235440e+00	1.491575e+01	-4.993529e-03	3.788261e-03	-4.555211e-03	4.187890e-03
3.757721428571168e-03	4.239594e+00	1.491581e+01	-4.993037e-03	3.788927e-03	-4.555208e-03	4.187891e-03
3.759549999999745e-03	4.244977e+00	1.491589e+01	-4.992488e-03	3.789644e-03	-4.555205e-03	4.187891e-03
3.762421428571181e-03	4.255986e+00	1.491603e+01	-4.991507e-03	3.790899e-03	-4.555200e-03	4.187891e-03
3.765292857142617e-03	4.270445e+00	1.491622e+01	-4.990385e-03	3.792290e-03	-4.555194e-03	4.187891e-03
3.768164285714054e-03	4.288351e+00	1.491644e+01	-4.989121e-03	3.793818e-03	-4.555188e-03	4.187891e-03
3.771035714285490e-03	4.309706e+00	1.491670e+01	-4.987716e-03	3.795482e-03	-4.555181e-03	4.187891e-03
3.773907142856927e-03	4.334510e+00	1.491700e+01	-4.986170e-03	3.797283e-03	-4.555173e-03	4.187891e-03
3.776778571428363e-03	4.362762e+00	1.491733e+01	-4.984481e-03	3.799220e-03	-4.555164e-03	4.187891e-03
3.779649999999799e-03	4.394462e+00	1.491770e+01	-4.982652e-03	3.801294e-03	-4.555155e-03	4.187891e-03
3.780921428571231e-03	4.409683e+00	1.491788e+01	-4.981797e-03	3.802250e-03	-4.555151e-03	4.187891e-03
3.782192857142663e-03	4.425601e+00	1.491807e+01	-4.980915e-03	3.803230e-03	-4.555147e-03	4.187891e-03
3.783464285714095e-03	4.442216e+00	1.491826e+01	-4.980007e-03	3.804234e-03	-4.555142e-03	4.187891e-03
3.784735714285528e-03	4.459527e+00	1.491846e+01	-4.979071e-03	3.805263e-03	-4.555138e-03	4.187891e-03
3.786007142856960e-03	4.477535e+00	1.491866e+01	-4.978107e-03	3.806315e-03	-4.555133e-03	4.187891e-03
3.787278571428392e-03	4.496240e+00	1.491888e+01	-4.977117e-03	3.807391e-03	-4.555129e-03	4.187891e-03
3.788549999999824e-03	4.515642e+00	1.491910e+01	-4.976099e-03	3.808492e-03	-4.555124e-03	4.187891e-03
3.791949999999833e-03	4.571020e+00	1.491972e+01	-4.973242e-03	3.811554e-03	-4.555110e-03	4.187891e-03
3.795349999999842e-03	4.631250e+00	1.492040e+01	-4.970197e-03	3.814775e-03	-4.555096e-03	4.187892e-03
3.798749999999852e-03	4.696331e+00	1.492112e+01	-4.966963e-03	3.818154e-03	-4.555082e-03	4.187892e-03
3.802149999999861e-03	4.766265e+00	1.492189e+01	-4.963541e-03	3.821692e-03	-4.555067e-03	4.187892e-03
3.805549999999870e-03	4.841051e+00	1.492271e+01	-4.959931e-03	3.825388e-03	-4.555051e-03	4.187892e-03
3.808949999999880e-03	4.920689e+00	1.492358e+01	-4.956133e-03	3.829243e-03	-4.555035e-03	4.187892e-03
3.812349999999889e-03	5.005179e+00	1.492449e+01	-4.952147e-03	3.833256e-03	-4.555019e-03	4.187892e-03
3.815921428571327e-03	5.099045e+00	1.492550e+01	-4.947761e-03	3.837633e-03	-4.555001e-03	4.187892e-03
3.819492857142765e-03	5.197898e+00	1.492656e+01	-4.943183e-03	3.842170e-03	-4.554982e-03	4.187893e-03
3.823064285714204e-03	5.301737e+00	1.492766e+01	-4.938411e-03	3.846865e-03	-4.554964e-03	4.187893e-03
3.826635714285642e-03	5.410563e+00	1.492881e+01	-4.933446e-03	3.851719e-03	-4.554945e-03	4.187893e-03
3.830207142857081e-03	5.524376e+00	1.493000e+01	-4.928287e-03	3.856731e-03	-4.554926e-03	4.187894e-03
3.833778571428519e-03	5.643176e+00	1.493124e+01	-4.922936e-03	3.861903e-03	-4.554906e-03	4.187894e-03
3.837349999999957e-03	5.766962e+00	1.493252e+01	-4.917392e-03	3.867233e-03	-4.554886e-03	4.187894e-03
3.840992857142824e-03	5.898167e+00	1.493388e+01	-4.911545e-03	3.872826e-03	-4.554865e-03	4.187894e-03
3.844635714285692e-03	6.034052e+00	1.493527e+01	-4.905517e-03	3.878567e-03	-4.554845e-03	4.187894e-03
3.848278571428559e-03	6.174616e+00	1.493671e+01	-4.899309e-03	3.884457e-03	-4.554824e-03	4.187895e-03
3.851921428571426e-03	6.319861e+00	1.493819e+01	-4.892921e-03	3.890495e-03	-4.554803e-03	4.187895e-03
3.855564285714293e-03	6.469785e+00	1.493970e+01	-4.886352e-03	3.896681e-03	-4.554782e-03	4.187896e-03
3.859207142857160e-03	6.624388e+00	1.494126e+01	-4.879603e-03	3.903016e-03	-4.554761e-03	4.187896e-03
3.862850000000027e-03	6.783671e+00	1.494287e+01	-4.872673e-03	3.909499e-03	-4.554740e-03	4.187897e-03
3.866492857142894e-03	6.947372e+00	1.494450e+01	-4.865574e-03	3.916123e-03	-4.554719e-03	4.187897e-03
3.870135714285761e-03	7.115133e+00	1.494618e+01	-4.858319e-03	3.922874e-03	-4.554698e-03	4.187898e-03
3.873778571428628e-03	7.286955e+00	1.494789e+01	-4.850909e-03	3.929755e-03	-4.554677e-03	4.187899e-03
3.877421428571495e-03	7.462838e+00	1.494964e+01	-4.843344e-03	3.936764e-03	-4.554657e-03	4.187900e-03
3.881064285714362e-03	7.642781e+00	1.495143e+01	-4.835623e-03	3.943902e-03	-4.554636e-03	4.187900e-03
3.884707142857230e-03	7.826786e+00	1.495326e+01	-4.827747e-03	3.951168e-03	-4.554615e-03	4.187901e-03
3.888350000000097e-03	8.014851e+00	1.495512e+01	-4.819716e-03	3.958563e-03	-4.554595e-03	4.187902e-03
3.890950000000104e-03	8.151184e+00	1.495647e+01	-4.813905e-03	3.963908e-03	-4.554580e-03	4.187903e-03
3.894578571428685e-03	8.344814e+00	1.495838e+01	-4.805667e-03	3.971473e-03	-4.554560e-03	4.187904e-03
3.898207142857267e-03	8.541688e+00	1.496033e+01	-4.797306e-03	3.979140e-03	-4.554540e-03	4.187905e-03
3.901835714285848e-03	8.741804e+00	1.496232e+01	-4.788824e-03	3.986908e-03	-4.554520e-03	4.187906e-03
3.905464285714429e-03	8.945164e+00	1.496434e+01	-4.780220e-03	3.994778e-03	-4.554501e-03	4.187908e-03
3.909092857143011e-03	9.151767e+00	1.496639e+01	-4.771495e-03	4.002750e-03	-4.554482e-03	4.187909e-03
3.912721428571592e-03	9.361612e+00	1.496848e+01	-4.762647e-03	4.010823e-03	-4.554463e-03	4.187911e-03
3.916350000000173e-03	9.574701e+00	1.497061e+01	-4.753678e-03	4.018998e-03	-4.554444e-03	4.187913e-03
3.920035714285897e-03	9.794100e+00	1.497280e+01	-4.744457e-03	4.027393e-03	-4.554426e-03	4.187915e-03
3.923721428571622e-03	1.001602e+01	1.497503e+01	-4.735145e-03	4.035865e-03	-4.554407e-03	4.187917e-03
3.927407142857347e-03	1.024045e+01	1.497729e+01	-4.725741e-03	4.044413e-03	-4.554389e-03	4.187920e-03
3.931092857143071e-03	1.046741e+01	1.497959e+01	-4.716245e-03	4.053038e-03	-4.554372e-03	4.187922e-03
3.934778571428795e-03	1.069689e+01	1.498193e+01	-4.706657e-03	4.061739e-03	-4.554355e-03	4.187925e-03
